AriaId,FileName,AriaOpera,AriaLabel,AriaName,Act,Scene,ActAndScene,Year,Decade,Composer,City,Territory,Character,Gender,Harmony_Analysis_Available
1136,Ale29M-Mio_ben-1740-Caballone[3.10][1136].xml,Ale,Ale29M,Mio_ben,3,10,310,1740,1740s,Michele Caballone,Naples,Italy,Gandarte,Male,1
1137,Ale27M-Finche_rimango-1740-Caballone[3.07][1137].xml,Ale,Ale27M,Finche_rimango,3,7,307,1740,1740s,Michele Caballone,Naples,Italy,Timagene,Male,1
1138,Ale07M-Se_mai-1768-Gatti[1.07][1138].xml,Ale,Ale07M,Se_mai,1,7,107,1768,1760s,Luigi Gatti,Mantua,Italy,Cleofide,Female,1
1139,Ale05M-O_sugli-1740-Caballone[1.05][1139].xml,Ale,Ale05M,O_sugli,1,5,105,1740,1740s,Michele Caballone,Naples,Italy,Timagene,Male,1
114,Dem14M-Se_tutti-1754-Manna[2.07][0114].xml,Dem,Dem14M,Se_tutti,2,7,207,1754,1750s,Gennaro Manna,Turin,Italy,Dircea,Female,1
1140,Ale28M-Dove_si-1740-Caballone[3.09][1140].xml,Ale,Ale28M,Dove_si,3,9,309,1740,1740s,Michele Caballone,Naples,Italy,Poro,Male,1
1141,Ale10M-Voi_che-1762-Traetta[1.11][1141].xml,Ale,Ale10M,Voi_che,1,11,111,1762,1760s,Luigi Gatti,Reggio Emilia,Italy,Gandarte,Male,1
1142,Ale11M-Se_amore-1768-Gatti[1.14][1142].xml,Ale,Ale11M,Se_amore,1,14,114,1768,1760s,Luigi Gatti,Mantua,Italy,Alessandro,Male,1
1143,Ale06M-Ale07M-Se_mai-1768-Gatti[1.15][1143].xml,Ale,Ale06M-Ale07M,Se_mai,1,15,115,1768,1760s,Luigi Gatti,Mantua,Italy,Cleofide&Poro,Female&Male,1
1144,Did03M-Son_regina-1752-Galuppi[1.05][1144].xml,Did,Did03M,Son_regina,1,5,105,1752,1750s,Baldassare Galuppi,Madrid,Spain,Didone,Female,1
1145,Did12M-Non_ha-1752-Galuppi[1.17][1145].xml,Did,Did12M,Non_ha,1,17,117,1752,1750s,Baldassare Galuppi,Madrid,Spain,Didone,Female,1
1146,Did13M-Se_resto-1752-Galuppi[1.18][1146].xml,Did,Did13M,Se_resto,1,18,118,1752,1750s,Baldassare Galuppi,Madrid,Spain,Enea,Male,1
1147,Did04M-Tu_mi_scorgi-1752-Galuppi[1.06][1147].xml,Did,Did04M,Tu_mi_scorgi,1,6,106,1752,1750s,Baldassare Galuppi,Madrid,Spain,Osmida,Male,1
1148,Did21M-Tacero_se-1752-Galuppi[2.08][1148].xml,Did,Did21M,Tacero_se,2,8,208,1752,1750s,Baldassare Galuppi,Madrid,Spain,Araspe,Male,1
1149,Ale12M-Non_sarei-1768-Gatti[2.01][1149].xml,Ale,Ale12M,Non_sarei,2,1,201,1768,1760s,Luigi Gatti,Mantua,Italy,Erissena,Female,1
115,Dem14M-Se_tutti-1752-Perez[2.06][0115].xml,Dem,Dem14M,Se_tutti,2,6,206,1752,1750s,Davide Perez,Lisbon,Portugal,Dircea,Female,1
1150,Ale08M-Se_possono-1768-Gatti[2.03][1150].xml,Ale,Ale08M,Se_possono,2,3,203,1768,1760s,Luigi Gatti,Mantua,Italy,Poro,Male,1
1151,Ale16M-Digli_che-1768-Gatti[2.08][1151].xml,Ale,Ale16M,Digli_che,2,08,208,1768,1760s,Luigi Gatti,Mantua,Italy,Cleofide,Female,1
1152,Ale19M-Se_e-1768-Gatti[2.12][1152].xml,Ale,Ale19M,Se_e,2,12,212,1768,1760s,Luigi Gatti,Mantua,Italy,Alessandro,Male,1
1153,Ale18M-E_ver-1744-Graun[2.11][1153].xml,Ale,Ale18M,E_ver,2,11,211,1744,1740s,Carl Heinrich Graun,Berlin,Empire,Timagene,Male,1
1154,Ale24M-Se_troppo-1744-Graun[3.04][1154].xml,Ale,Ale24M,Se_troppo,3,4,304,1744,1740s,Carl Heinrich Graun,Berlin,Empire,Cleofide,Female,1
1155,Ale17M-Destrier_che-1744-Graun[2.10][1155].xml,Ale,Ale17M,Destrier_che,2,10,210,1744,1740s,Carl Heinrich Graun,Berlin,Empire,Poro,Male,1
1156,Ale20M-Se_il-1768-Gatti[2.13][1156].xml,Ale,Ale20M,Se_il,2,13,213,1768,1760s,Luigi Gatti,Mantua,Italy,Cleofide,Female,1
1157,Ale21M-Se_viver-1768-Gatti[2.14][1157].xml,Ale,Ale21M,Se_viver,2,14,214,1768,1760s,Luigi Gatti,Mantua,Italy,Gandarte,Male,1
1158,Ale26M-Serbati_a-1768-Gatti[3.01][1158].xml,Ale,Ale26M,Serbati_a,3,1,301,1768,1760s,Luigi Gatti,Mantua,Italy,Alessandro,Male,1
1159,Did31M-Va_crescendo-1752-Galuppi[3.08][1159].xml,Did,Did31M,Va_crescendo,3,8,308,1752,1750s,Baldassare Galuppi,Madrid,Spain,Didone,Female,1
116,Dem14M-Se_tutti-1753-Jommelli[2.06][0116].xml,Dem,Dem14M,Se_tutti,2,6,206,1753,1750s,Niccolò Jommelli,Milan,Italy,Dircea,Female,1
1160,Ale07M-Se_mai-1744-Graun[1.06][1160].xml,Ale,Ale07M,Se_mai,1,6,106,1744,1740s,Carl Heinrich Graun,Berlin,Empire,Cleofide,Female,1
1161,Did24M-Chiamami_pur-1752-Galuppi[2.13][1161].xml,Did,Did24M,Chiamami_pur,2,13,213,1752,1750s,Baldassare Galuppi,Madrid,Spain,Iarba,Male,1
1162,Did28M-Quando_londa-1752-Galuppi[3.05][1162].xml,Did,Did28M,Quando_londa,3,5,305,1752,1750s,Baldassare Galuppi,Madrid,Spain,Enea,Male,1
1163,Ale28M-Dove_si-1768-Gatti[3.05][1163].xml,Ale,Ale28M,Dove_si,3,5,305,1768,1760s,Luigi Gatti,Mantua,Italy,Poro,Male,1
1164,Ale29M-Mio_ben-1762-Traetta[3.10][1164].xml,Ale,Ale29M,Mio_ben,3,10,310,1762,1760s,Tommaso Traetta,Reggio Emilia,Italy,Gandarte,Male,1
1165,Did08M-Ogni_amator-1752-Galuppi[2.10][1165].xml,Did,Did08M,Ogni_amator,2,10,210,1752,1750s,Baldassare Galuppi,Madrid,Spain,Selene,Female,1
1166,Did25M-Va_lusingando-1752-Galuppi[2.14][1166].xml,Did,Did25M,Va_lusingando,2,14,214,1752,1750s,Baldassare Galuppi,Madrid,Spain,Didone,Female,1
1167,Did33M-Cadra_fra-1752-Galuppi[3.17][1167].xml,Did,Did33M,Cadra_fra,3,17,317,1752,1750s,Baldassare Galuppi,Madrid,Spain,Iarba,Male,1
1168,Dem01M-O_piu-1758-Galuppi[1.01][1168].xml,Dem,Dem01M,O_piu,1,1,101,1758,1750s,Baldassare Galuppi,Padua,Italy,Matusio,Male,1
1169,Ale09M-Compagni_nell-1744-Graun[1.09][1169].xml,Ale,Ale09M,Compagni_nell,1,9,109,1744,1740s,Carl Heinrich Graun,Berlin,Empire,Erissena,Female,1
117,Dem14M-Se_tutti-1749-Galuppi[2.06][0117].xml,Dem,Dem14M,Se_tutti,2,6,206,1749,1740s,Baldassare Galuppi,Madrid,Spain,Dircea,Female,1
1170,Ale06M-Ale07M-Se_mai-1744-Graun[1.13][1170].xml,Ale,Ale06M-Ale07M,Se_mai,1,13,113,1744,1740s,Carl Heinrich Graun,Berlin,Empire,Cleofide&Poro,Female&Male,1
1171,Ale13M-Senza_procelle-1744-Graun[2.04][1171].xml,Ale,Ale13M,Senza_procelle,2,4,204,1744,1740s,Carl Heinrich Graun,Berlin,Empire,Poro,Male,1
1172,Dem08M-Padre_perdona-1771-Sarti[1.12][1172].xml,Dem,Dem08M,Padre_perdona,1,12,112,1771,1770s,Giuseppe Sarti,Copenhagen,Empire,Dircea,Female,1
1173,Dem10M-Tu_sai-1771-Sarti[2.01][1173].xml,Dem,Dem10M,Tu_sai,2,1,201,1771,1770s,Giuseppe Sarti,Copenhagen,Empire,Creusa,Female,1
1174,Dem19M-Non_odi-1771-Sarti[3.01][1174].xml,Dem,Dem19M,Non_odi,3,1,301,1771,1770s,Giuseppe Sarti,Copenhagen,Empire,Adrasto,Male,1
1175,Dem03M-Per_lei-1753-Jommelli[1.03][1175].xml,Dem,Dem03M,Per_lei,1,03,103,1753,1750s,Niccolò Jommelli,Milan,Italy,Demofoonte,Male,1
1176,Dem04M-Sperai_vicino-1753-Jommelli[1.04][1176].xml,Dem,Dem04M,Sperai_vicino,1,04,104,1753,1750s,Niccolò Jommelli,Milan,Italy,Timante,Male,1
1177,Dem06M-Non_curo-1753-Jommelli[1.07][1177].xml,Dem,Dem06M,Non_curo,1,7,107,1753,1750s,Niccolò Jommelli,Milan,Italy,Creusa,Female,1
1178,Dem08M-Padre_perdona-1753-Jommelli[1.12][1178].xml,Dem,Dem08M,Padre_perdona,1,12,112,1753,1750s,Niccolò Jommelli,Milan,Italy,Dircea,Female,1
1179,Dem11M-Prudente_mi-1753-Jommelli[2.02][1179].xml,Dem,Dem11M,Prudente_mi,2,2,202,1753,1750s,Niccolò Jommelli,Milan,Italy,Timante,Male,1
118,Dem14M-Se_tutti-1758-Hasse[2.06][0118].xml,Dem,Dem14M,Se_tutti,2,6,206,1758,1750s,Johann Adolph Hasse,Naples,Italy,Dircea,Female,1
1180,Dem13M-E_soccorso-1753-Jommelli[2.04][1180].xml,Dem,Dem13M,E_soccorso,2,4,204,1753,1750s,Niccolò Jommelli,Milan,Italy,Matusio,Male,1
1181,Dem15M-No_non-1753-Jommelli[2.07][1181].xml,Dem,Dem15M,No_non,2,7,207,1753,1750s,Niccolò Jommelli,Milan,Italy,Cherinto,Male,1
1182,Dem17M-Perfidi_gia-1753-Jommelli[2.10][1182].xml,Dem,Dem17M,Perfidi_gia,2,10,210,1753,1750s,Niccolò Jommelli,Milan,Italy,Demofoonte,Male,1
1183,Dem19M-Non_odi-1753-Jommelli[3.01][1183].xml,Dem,Dem19M,Non_odi,3,1,301,1753,1750s,Niccolò Jommelli,Milan,Italy,Adrasto,Male,1
1184,Dem20M-Nel_tuo-1753-Jommelli[3.02][1184].xml,Dem,Dem20M,Nel_tuo,3,2,302,1753,1750s,Niccolò Piccinni,Milan,Italy,Cherinto,Male,1
1185,Dem23M-Odo_il-1753-Jommelli[3.06][1185].xml,Dem,Dem23M,Odo_il,3,06,306,1753,1750s,Niccolò Jommelli,Milan,Italy,Demofoonte,Male,1
1186,Dem24M-Che_mai-1753-Jommelli[3.07][1186].xml,Dem,Dem24M,Che_mai,3,07,307,1753,1750s,Niccolò Jommelli,Milan,Italy,Dircea,Female,1
1187,Dem18M-La_destra-1753-Jommelli[2.11][1187].xml,Dem,Dem18M,La_destra,2,11,211,1753,1750s,Niccolò Jommelli,Milan,Italy,Dircea&Timante,Female&Male,1
1188,Ale01M-E_prezzo-1768-Sacchini[1.01][1188].xml,Ale,Ale01M,E_prezzo,1,1,101,1768,1760s,Antonio Sacchini,Naples,Italy,Gandarte,Male,1
1189,Ale02M-Vedrai_con-1768-Sacchini[1.02][1189].xml,Ale,Ale02M,Vedrai_con,1,2,102,1768,1760s,Antonio Sacchini,Naples,Italy,Poro,Male,1
119,Dem14M-Se_tutti-1764-Jommelli[2.06][0119].xml,Dem,Dem14M,Se_tutti,2,6,206,1764,1760s,Niccolò Jommelli,Stuttgart,Empire,Dircea,Female,1
1190,Ale03M-Vil_trofeo-1768-Sacchini[1.03][1190].xml,Ale,Ale03M,Vil_trofeo,1,3,103,1768,1760s,Antonio Sacchini,Naples,Italy,Alessandro,Male,1
1191,Ale03M-Vil_trofeo-1763-Sacchini[1.03][1191].xml,Ale,Ale03M,Vil_trofeo,1,3,103,1763,1760s,Antonio Sacchini,Venice,Italy,Alessandro,Male,1
1192,Ale04M-Chi_vive-1768-Sacchini[1.04][1192].xml,Ale,Ale04M,Chi_vive,1,4,104,1768,1760s,Antonio Sacchini,Naples,Italy,Erissena,Female,1
1193,Ale07M-Se_mai-1768-Sacchini[1.06][1193].xml,Ale,Ale07M,Se_mai,1,6,106,1768,1760s,Antonio Sacchini,Naples,Italy,Cleofide,Female,1
1194,Ale16M-Digli_che-1768-Sacchini[2.08][1194].xml,Ale,Ale16M,Digli_che,2,08,208,1768,1760s,Antonio Sacchini,Naples,Italy,Cleofide,Female,1
1195,Ale12M-Non_sarei-1768-Sacchini[2.03][1195].xml,Ale,Ale12M,Non_sarei,2,3,203,1768,1760s,Antonio Sacchini,Naples,Italy,Erissena,Female,1
1196,Ale07M-Se_mai-1763-Sacchini[1.07][1196].xml,Ale,Ale07M,Se_mai,1,7,107,1763,1760s,Antonio Sacchini,Venice,Italy,Cleofide,Female,1
1197,Ale17M-Destrier_che-1763-Sacchini[2.10][1197].xml,Ale,Ale17M,Destrier_che,2,10,210,1763,1760s,Antonio Sacchini,Venice,Italy,Poro,Male,1
1198,Ale17M-Destrier_che-1768-Sacchini[2.09][1198].xml,Ale,Ale17M,Destrier_che,2,9,209,1768,1760s,Antonio Sacchini,Naples,Italy,Poro,Male,1
1199,Ale19M-Se_e-1768-Sacchini[2.11][1199].xml,Ale,Ale19M,Se_e,2,11,211,1768,1760s,Antonio Sacchini,Naples,Italy,Alessandro,Male,1
12,Did03M-Son_regina-1742-Hasse[1.05][0012].xml,Did,Did03M,Son_regina,1,5,105,1742,1740s,Johann Adolph Hasse,Wermsdorf,Empire,Didone,Female,1
120,Dem14M-Se_tutti-1770-Jommelli[2.07][0120].xml,Dem,Dem14M,Se_tutti,2,7,207,1770,1770s,Niccolò Jommelli,Naples,Italy,Dircea,Female,1
1200,Ale21M-Se_viver-1768-Sacchini[2.12][1200].xml,Ale,Ale21M,Se_viver,2,12,212,1768,1760s,Antonio Sacchini,Naples,Italy,Gandarte,Male,1
1201,Ale06M-Se_mai-1763-Sacchini[1.06][1201].xml,Ale,Ale06M,Se_mai,1,6,106,1763,1760s,Antonio Sacchini,Venice,Italy,Poro,Male,1
1202,Ale24M-Se_troppo-1768-Sacchini[3.01][1202].xml,Ale,Ale24M,Se_troppo,3,1,301,1768,1760s,Antonio Sacchini,Naples,Italy,Cleofide,Female,1
1203,Ale17M-Destrier_che-1773-Paisiello[1.02][1203].xml,Ale,Ale17M,Destrier_che,1,2,102,1773,1770s,Giovanni Paisiello,Modena,Italy,Poro,Male,1
1204,Ale03M-Vil_trofeo-1773-Paisiello[1.03][1204].xml,Ale,Ale03M,Vil_trofeo,1,3,103,1773,1770s,Giovanni Paisiello,Modena,Italy,Alessandro,Male,1
1205,Ale04M-Chi_vive-1773-Paisiello[1.04][1205].xml,Ale,Ale04M,Chi_vive,1,4,104,1773,1770s,Giovanni Paisiello,Modena,Italy,Erissena,Female,1
1206,Ale05M-O_sugli-1773-Paisiello[1.05][1206].xml,Ale,Ale05M,O_sugli,1,5,105,1773,1770s,Giovanni Paisiello,Modena,Italy,Timagene,Male,1
1207,Dem02M-In_te-1758-Galuppi[1.02][1207].xml,Dem,Dem02M,In_te,1,2,102,1758,1750s,Baldassare Galuppi,Padua,Italy,Dircea,Female,1
1208,Dem03M-Per_lei-1758-Galuppi[1.03][1208].xml,Dem,Dem03M,Per_lei,1,03,103,1758,1750s,Baldassare Galuppi,Padua,Italy,Demofoonte,Male,1
1209,Dem05M-Tintendo_ingrata-1758-Galuppi[1.05][1209].xml,Dem,Dem05M,Tintendo_ingrata,1,5,105,1758,1750s,Baldassare Galuppi,Padua,Italy,Cherinto,Male,1
121,Did33M-Cadra_fra-nd-Wagenseil[X.XX][0121].xml,Did,Did33M,Cadra_fra,X,XX,XXX,nd,NA,Georg Christoph Wagenseil,NA,NA,Iarba,Male,1
1210,Dem06M-Non_curo-1758-Galuppi[1.07][1210].xml,Dem,Dem06M,Non_curo,1,7,107,1758,1750s,Baldassare Galuppi,Padua,Italy,Creusa,Female,1
1211,Dem08M-Padre_perdona-1758-Galuppi[1.12][1211].xml,Dem,Dem08M,Padre_perdona,1,12,112,1758,1750s,Baldassare Galuppi,Padua,Italy,Dircea,Female,1
1212,Dem09M-Se_ardire-1758-Galuppi[1.13][1212].xml,Dem,Dem09M,Se_ardire,1,13,113,1758,1750s,Baldassare Galuppi,Padua,Italy,Timante,Male,1
1213,Dem11M-Prudente_mi-1758-Galuppi[2.02][1213].xml,Dem,Dem11M,Prudente_mi,2,2,202,1758,1750s,Baldassare Galuppi,Padua,Italy,Timante,Male,1
1214,Dem13M-E_soccorso-1758-Galuppi[2.04][1214].xml,Dem,Dem13M,E_soccorso,2,4,204,1758,1750s,Baldassare Galuppi,Padua,Italy,Matusio,Male,1
1215,Dem15M-No_non-1758-Galuppi[2.07][1215].xml,Dem,Dem15M,No_non,2,7,207,1758,1750s,Baldassare Galuppi,Padua,Italy,Cherinto,Male,1
1216,Ale06M-Ale07M-Se_mai-1768-Sacchini[1.13][1216].xml,Ale,Ale06M-Ale07M,Se_mai,1,13,113,1768,1760s,Antonio Sacchini,Naples,Italy,Cleofide&Poro,Female&Male,1
1217,Ale06M-Se_mai-1768-Sacchini[1.05][1217].xml,Ale,Ale06M,Se_mai,1,5,105,1768,1760s,Antonio Sacchini,Naples,Italy,Poro,Male,1
1218,Ale20M-Se_il-1768-Sacchini[2.13][1218].xml,Ale,Ale20M,Se_il,2,13,213,1768,1760s,Antonio Sacchini,Naples,Italy,Cleofide,Female,1
1219,Ale27M-Finche_rimango-1768-Sacchini[3.05][1219].xml,Ale,Ale27M,Finche_rimango,3,5,305,1768,1760s,Antonio Sacchini,Naples,Italy,Timagene,Male,1
122,Dem14M-Se_tutti-1775-Myslivecek[2.06][0122].xml,Dem,Dem14M,Se_tutti,2,6,206,1775,1770s,Josef Mysliveček,Naples,Italy,Dircea,Female,1
1220,Ale28M-Dove_si-1768-Sacchini[3.06][1220].xml,Ale,Ale28M,Dove_si,3,6,306,1768,1760s,Antonio Sacchini,Naples,Italy,Poro,Male,1
1221,Ale06M-Ale07M-Se_mai-1763-Sacchini[1.15][1221].xml,Ale,Ale06M-Ale07M,Se_mai,1,15,115,1763,1760s,Antonio Sacchini,Venice,Italy,Cleofide&Poro,Female&Male,1
1222,Ale07M-Se_mai-1773-Paisiello[1.07][1222].xml,Ale,Ale07M,Se_mai,1,7,107,1773,1770s,Giovanni Paisiello,Modena,Italy,Cleofide,Female,1
1223,Ale10M-Voi_che-1773-Paisiello[1.11][1223].xml,Ale,Ale10M,Voi_che,1,11,111,1773,1770s,Giovanni Paisiello,Modena,Italy,Gandarte,Male,1
1224,Ale12M-Non_sarei-1773-Paisiello[2.04][1224].xml,Ale,Ale12M,Non_sarei,2,4,204,1773,1770s,Giovanni Paisiello,Modena,Italy,Erissena,Female,1
1225,Ale19M-Se_e-1773-Paisiello[2.12][1225].xml,Ale,Ale19M,Se_e,2,12,212,1773,1770s,Giovanni Paisiello,Modena,Italy,Alessandro,Male,1
1226,Dem17M-Perfidi_gia-1758-Galuppi[2.10][1226].xml,Dem,Dem17M,Perfidi_gia,2,10,210,1758,1750s,Baldassare Galuppi,Padua,Italy,Demofoonte,Male,1
1227,Dem18M-La_destra-1758-Galuppi[2.11][1227].xml,Dem,Dem18M,La_destra,2,11,211,1758,1750s,Baldassare Galuppi,Padua,Italy,Dircea&Timante,Female&Male,1
1228,Dem19M-Non_odi-1758-Galuppi[3.01][1228].xml,Dem,Dem19M,Non_odi,3,1,301,1758,1750s,Baldassare Galuppi,Padua,Italy,Adrasto,Male,1
1229,Dem20M-Nel_tuo-1758-Galuppi[3.02][1229].xml,Dem,Dem20M,Nel_tuo,3,2,302,1758,1750s,Baldassare Galuppi,Padua,Italy,Cherinto,Male,1
123,Did33M-Cadra_fra-1742-Hasse[3.19][0123].xml,Did,Did33M,Cadra_fra,3,19,319,1742,1740s,Johann Adolph Hasse,Wermsdorf,Empire,Iarba,Male,1
1230,Dem23M-Odo_il-1758-Galuppi[3.06][1230].xml,Dem,Dem23M,Odo_il,3,06,306,1758,1750s,Baldassare Galuppi,Padua,Italy,Demofoonte,Male,1
1231,Dem24M-Che_mai-1758-Galuppi[3.07][1231].xml,Dem,Dem24M,Che_mai,3,7,307,1758,1750s,Baldassare Galuppi,Padua,Italy,Dircea,Female,1
1232,Dem25M-Non_dura-1753-Jommelli[3.07][1232].xml,Dem,Dem25M,Non_dura,3,7,307,1753,1750s,Niccolò Jommelli,Milan,Italy,Creusa,Female,1
1233,Ale28M-Dove_si-1773-Paisiello[3.09][1233].xml,Ale,Ale28M,Dove_si,3,9,309,1773,1770s,Giovanni Paisiello,Modena,Italy,Poro,Male,1
1234,Ale29M-Mio_ben-1773-Paisiello[3.10][1234].xml,Ale,Ale29M,Mio_ben,3,10,310,1773,1770s,Giovanni Paisiello,Modena,Italy,Gandarte,Male,1
1235,Ale31M-Ombra_dell-1773-Paisiello[3.12][1235].xml,Ale,Ale31M,Ombra_dell,3,12,312,1773,1770s,Giovanni Paisiello,Modena,Italy,Cleofide,Female,1
1236,Dem01M-O_piu-1776-Schuster[1.01][1236].xml,Dem,Dem01M,O_piu,1,1,101,1776,1770s,Joseph Schuster,Forli,Italy,Matusio,Male,1
1237,Dem02M-In_te-1776-Schuster[1.02][1237].xml,Dem,Dem02M,In_te,1,02,102,1776,1770s,Joseph Schuster,Forli,Italy,Dircea,Female,1
1238,Dem25M-Non_dura-1758-Galuppi[3.08][1238].xml,Dem,Dem25M,Non_dura,3,8,308,1758,1750s,Baldassare Galuppi,Padua,Italy,Creusa,Female,1
1239,Ale12M-Non_sarei-nd-Anonymous[2.04][1239].xml,Ale,Ale12M,Non_sarei,2,4,204,nd,NA,Unknown Composer,NA,Italy,Erissena,Female,1
124,Did33M-Cadra_fra-1747-Jommelli[3.19][0124].xml,Did,Did33M,Cadra_fra,3,19,319,1747,1740s,Niccolò Jommelli,Rome,Italy,Iarba,Male,1
1240,Dem07M-Il_suo-1749-Galuppi[1.08][1240].xml,Dem,Dem07M,Il_suo,1,08,108,1749,1740s,Baldassare Galuppi,Madrid,Spain,Cherinto,Male,1
1241,Dem04M-Sperai_vicino-1749-Galuppi[1.04][1241].xml,Dem,Dem04M,Sperai_vicino,1,04,104,1749,1740s,Baldassare Galuppi,Madrid,Spain,Timante,Male,1
1242,Dem10M-Tu_sai-1749-Galuppi[2.01][1242].xml,Dem,Dem10M,Tu_sai,2,1,201,1749,1740s,Baldassare Galuppi,Madrid,Spain,Creusa,Female,1
1243,Dem24M-Che_mai-1749-Galuppi[3.07][1243].xml,Dem,Dem24M,Che_mai,3,07,307,1749,1740s,Baldassare Galuppi,Madrid,Spain,Dircea,Female,1
1244,Ale13M-Senza_procelle-1744-Gluck[2.04][1244].xml,Ale,Ale13M,Senza_procelle,2,4,204,1744,1740s,Christoph Willibald Gluck,Turin,Italy,Poro,Male,1
1245,Ale21M-Se_viver-1744-Gluck[2.14][1245].xml,Ale,Ale21M,Se_viver,2,14,214,1744,1740s,Christoph Willibald Gluck,Turin,Italy,Poro,Male,1
1246,Dem03M-Per_lei-1776-Schuster[1.03][1246].xml,Dem,Dem03M,Per_lei,1,03,103,1776,1770s,Joseph Schuster,Forli,Italy,Demofoonte,Male,1
1247,Ale17M-Destrier_che-1731-Porpora[2.11][1247].xml,Ale,Ale17M,Destrier_che,2,11,211,1731,1730s,Nicola Porpora,Turin,Italy,Poro,Male,1
1248,Ale16M-Digli_che-1731-Porpora[2.XX][1248].xml,Ale,Ale16M,Digli_che,2,XX,2XX,1731,1730s,Nicola Porpora,Turin,Italy,Cleofide,Female,1
1249,Ale19M-Se_e-1731-Porpora[2.13][1249].xml,Ale,Ale19M,Se_e,2,13,213,1731,1730s,Nicola Porpora,Turin,Italy,Alessandro,Male,1
125,Did33M-Cadra_fra-1768-Boroni[3.14][0125].xml,Did,Did33M,Cadra_fra,3,14,314,1768,1760s,Antonio Boroni,Prague,Empire,Iarba,Male,1
1250,Ale27M-Finche_rimango-1731-Porpora[3.07][1250].xml,Ale,Ale27M,Finche_rimango,3,7,307,1731,1730s,Nicola Porpora,Turin,Italy,Timagene,Male,1
1251,Ale09M-Compagni_nell-1732-Mancini[2.09][1251].xml,Ale,Ale09M,Compagni_nell,2,9,209,1732,1730s,Francesco Mancini,Naples,Italy,Erissena,Female,1
1252,Ale30M-Son_confusa-1732-Mancini[3.11][1252].xml,Ale,Ale30M,Son_confusa,3,11,311,1732,1730s,Francesco Mancini,Naples,Italy,Erissena,Female,1
1253,Ale16M-Digli_che-1760-Jommelli[2.08][1253].xml,Ale,Ale16M,Digli_che,2,08,208,1760,1760s,Niccolò Jommelli,Stuttgart,Empire,Cleofide,Female,1
1254,Ale04M-Chi_vive-1732-Pescetti[1.04][1254].xml,Ale,Ale04M,Chi_vive,1,4,104,1732,1730s,Giovanni Battista Pescetti,Venice,Italy,Erissena,Female,1
1255,Ale09M-Compagni_nell-1732-Pescetti[1.10][1255].xml,Ale,Ale09M,Compagni_nell,1,10,110,1732,1730s,Giovanni Battista Pescetti,Venice,Italy,Erissena,Female,1
1256,Ale22M-Di_rendermi-1732-Pescetti[2.16][1256].xml,Ale,Ale22M,Di_rendermi,2,16,216,1732,1730s,Giovanni Battista Pescetti,Venice,Italy,Erissena,Female,1
1257,Ale29M-Mio_ben-1732-Pescetti[3.10][1257].xml,Ale,Ale29M,Mio_ben,3,10,310,1732,1730s,Giovanni Battista Pescetti,Venice,Italy,Gandarte,Male,1
1258,Ale29M-Mio_ben-1734-Schiassi[3.10][1258].xml,Ale,Ale29M,Mio_ben,3,10,310,1734,1730s,Gaetano Maria Schiassi,Bologna,Italy,Gandarte,Male,1
1259,Dem04M-Sperai_vicino-1776-Schuster[1.05][1259].xml,Dem,Dem04M,Sperai_vicino,1,5,105,1776,1770s,Joseph Schuster,Forli,Italy,Timante,Male,1
126,Did33M-Cadra_fra-1770-Piccinni[3.19][0126].xml,Did,Did33M,Cadra_fra,3,19,319,1770,1770s,Niccolò Piccinni,Roma,Italy,Iarba,Male,1
1260,Dem08M-Padre_perdona-1776-Schuster[1.13][1260].xml,Dem,Dem08M,Padre_perdona,1,13,113,1776,1770s,Joseph Schuster,Forli,Italy,Dircea,Female,1
1261,Dem04M-Sperai_vicino-1758-Galuppi[1.04][1261].xml,Dem,Dem04M,Sperai_vicino,1,4,104,1758,1750s,Baldassare Galuppi,Padua,Italy,Timante,Male,1
1262,Ale01M-E_prezzo-1738-Galuppi[1.01][1262].xml,Ale,Ale01M,E_prezzo,1,1,101,1738,1730s,Baldassare Galuppi,Mantua,Italy,Gandarte,Male,1
1263,Ale02M-Vedrai_con-1738-Galuppi[1.02][1263].xml,Ale,Ale02M,Vedrai_con,1,2,102,1738,1730s,Baldassare Galuppi,Mantua,Italy,Poro,Male,1
1264,Ale02M-Vedrai_con-1766-Majo[1.02][1264].xml,Ale,Ale02M,Vedrai_con,1,2,102,1766,1760s,Gian Francesco De Majo,Mannheim,Empire,Poro,Male,1
1265,Dem24M-Che_mai-1776-Schuster[3.06][1265].xml,Dem,Dem24M,Che_mai,3,6,306,1776,1770s,Joseph Schuster,Forli,Italy,Dircea,Female,1
1266,Ale03M-Vil_trofeo-1738-Galuppi[1.03][1266].xml,Ale,Ale03M,Vil_trofeo,1,3,103,1738,1730s,Baldassare Galuppi,Mantua,Italy,Alessandro,Male,1
1267,Ale04M-Chi_vive-1738-Galuppi[1.04][1267].xml,Ale,Ale04M,Chi_vive,1,4,104,1738,1730s,Baldassare Galuppi,Mantua,Italy,Erissena,Female,1
1269,Ale03M-Vil_trofeo-1766-Majo[1.03][1269].xml,Ale,Ale03M,Vil_trofeo,1,3,103,1766,1760s,Gian Francesco De Majo,Mannheim,Empire,Alessandro,Male,1
127,Did33M-Cadra_fra-1769-Majo[3.12][0127].xml,Did,Did33M,Cadra_fra,3,12,312,1769,1760s,Gian Francesco De Majo,Venice,Italy,Iarba,Male,1
