AriaId,AriaId,FileName,AriaOpera,AriaLabel,AriaName,Act,Scene,ActAndScene,Year,Decade,Composer,City,Territory,Character,Gender,Form,Key,KeySignature,KeySignatureType,Instrumentation,Scoring,Voices
1049,1049,Ale16M-Digli_che-1740-Caballone[2.09][1049].xml,Ale,Ale16M,Digli_che,2,09,209,1740,1740s,Michele Caballone,Naples,Italy,Oboi i,Female,ABA,D,ss,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
105,105,Did13M-Se_resto-1753-Perez[1.18][0105].xml,Did,Did13M,Se_resto,1,18,118,1753,1750s,Davide Perez,Genova,Italy,Oboi i,Male,Dal segno,G,s,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
1050,1050,Ale17M-Destrier_che-1740-Caballone[2.10][1050].xml,Ale,Ale17M,Destrier_che,2,10,210,1740,1740s,Michele Caballone,Naples,Italy,Oboi i,Male,Dal segno,F,b,b,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
1051,1051,Ale18M-E_ver-1740-Caballone[2.11][1051].xml,Ale,Ale18M,E_ver,2,11,211,1740,1740s,Michele Caballone,Naples,Italy,Timagene,Male,Dal segno,A,sss,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
1052,1052,Ale19M-Se_e-1740-Caballone[2.13][1052].xml,Ale,Ale19M,Se_e,2,13,213,1740,1740s,Michele Caballone,Naples,Italy,Alessandro,Male,Da capo,Eb,bbb,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
1053,1053,Ale01M-E_prezzo-1752-Perez[1.01][1053].xml,Ale,Ale01M,E_prezzo,1,1,101,1752,1750s,Davide Perez,Milan,Italy,Oboi i,Male,Dal segno,G,s,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,ten,vnI,vnII,va,bs",ten
1054,1054,Ale02M-Vedrai_con-1752-Perez[1.02][1054].xml,Ale,Ale02M,Vedrai_con,1,2,102,1752,1750s,Davide Perez,Milan,Italy,Poro,Male,Dal segno,C,n,n,"vn,va,bs","sop,vnI,vnII,va,bs",sop
1055,1055,Ale03M-Vil_trofeo-1752-Perez[1.03][1055].xml,Ale,Ale03M,Vil_trofeo,1,3,103,1752,1750s,Davide Perez,Milan,Italy,Oboi i,Male,Dal segno,F,b,b,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,vaI,vaII,bs",sop
1056,1056,Ale04M-Chi_vive-1752-Perez[1.04][1056].xml,Ale,Ale04M,Chi_vive,1,4,104,1752,1750s,Davide Perez,Milan,Italy,Erissena,Female,Dal segno,E,ssss,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
1057,1057,Ale05M-O_sugli-1752-Perez[1.05][1057].xml,Ale,Ale05M,O_sugli,1,5,105,1752,1750s,Davide Perez,Milan,Italy,Oboi i,Male,Dal segno,F,b,b,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,alt,vnI,vnII,va,bs",alt
1058,1058,Ale06M-Se_mai-1752-Perez[1.06][1058].xml,Ale,Ale06M,Se_mai,1,6,106,1752,1750s,Davide Perez,Milan,Italy,Poro,Male,A,Eb,bbb,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
1059,1059,Ale07M-Se_mai-1752-Perez[1.07][1059].xml,Ale,Ale07M,Se_mai,1,7,107,1752,1750s,Davide Perez,Milan,Italy,Oboi i,Female,Dal segno,D,ss,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
106,106,Did13M-Se_resto-1788-Anfossi[2.07][0106].xml,Did,Did13M,Se_resto,2,07,207,1788,1780s,Pasquale Anfossi,Venice,Italy,Oboi i,Male,ABA,Bb,bb,b,"ob,cl,hn,vn,va,bs","obI,obII,clI,clII,hnI,hnII,sop,vnI,vnII,va,bs",sop
1060,1060,Ale08M-Se_possono-1752-Perez[1.09][1060].xml,Ale,Ale08M,Se_possono,1,9,109,1752,1750s,Davide Perez,Milan,Italy,Flauti i,Male,Dal segno,G,s,s,"fl,hn,vn,va,bs","flI,flII,hnI,hnII,sop,vnI,vnII,va,bs",sop
1061,1061,Ale08M-Se_possono-1752-Perez[1.09][1061].xml,Ale,Ale08M,Se_possono,1,9,109,1752,1750s,Davide Perez,Milan,Italy,Poro,Male,Dal segno,Bb,bb,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
1062,1062,Ale09M-Compagni_nell-1752-Perez[1.10][1062].xml,Ale,Ale09M,Compagni_nell,1,10,110,1752,1750s,Davide Perez,Milan,Italy,Erissena,Female,Dal segno,F,b,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
1063,1063,Ale10M-Voi_che-1752-Perez[1.11][1063].xml,Ale,Ale10M,Voi_che,1,11,111,1752,1750s,Davide Perez,Milan,Italy,Gandarte,Male,Dal segno,C,n,n,"vn,va,bs","ten,vnI,vnII,va,bs",ten
1064,1064,Ale11M-Se_amore-1752-Perez[1.15][1064].xml,Ale,Ale11M,Se_amore,1,15,115,1752,1750s,Davide Perez,Milan,Italy,Alessandro,Male,Dal segno,A,sss,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
1068,1068,Ale28M-Dove_si-1752-Perez[3.08][1068].xml,Ale,Ale28M,Dove_si,3,8,308,1752,1750s,Davide Perez,Milan,Italy,Oboi i,Male,Dal segno,F,b,b,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
1069,1069,Ale29M-Mio_ben-1752-Perez[3.09][1069].xml,Ale,Ale29M,Mio_ben,3,9,309,1752,1750s,Davide Perez,Milan,Italy,Gandarte,Male,Dal segno,G,s,s,"vn,va,bs","ten,vnI,vnII,va,bs",ten
107,107,Did13M-Se_resto-1763-Traetta[1.18][0107].xml,Did,Did13M,Se_resto,1,18,118,1763,1760s,Tommaso Traetta,Venice,Italy,Oboi i,Male,Da capo,D,ss,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,vaI,vaII,bs",sop
1070,1070,Ale30M-Son_confusa-1752-Perez[3.10][1070].xml,Ale,Ale30M,Son_confusa,3,10,310,1752,1750s,Davide Perez,Milan,Italy,Erissena,Female,Dal segno,A,sss,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
1071,1071,Ale31M-Ombra_dell-1752-Perez[3.11][1071].xml,Ale,Ale31M,Ombra_dell,3,11,311,1752,1750s,Davide Perez,Milan,Italy,Oboi i,Female,A,c,bbb,b,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
1072,1072,Ale02M-Vedrai_con-1785-Bianchi[1.02][1072].xml,Ale,Ale02M,Vedrai_con,1,2,102,1785,1780s,Francesco Bianchi,Venice,Italy,Oboi i,Male,ABA,Bb,bb,b,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,vaI,vaII,bs",sop
1073,1073,Ale03M-Vil_trofeo-1785-Bianchi[1.03][1073].xml,Ale,Ale03M,Vil_trofeo,1,3,103,1785,1780s,Francesco Bianchi,Venice,Italy,Oboi i,Male,ABA,Bb,bb,b,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,ten,vnI,vnII,vaI,vaII,bs",ten
1074,1074,Ale04M-Chi_vive-1785-Bianchi[1.05][1074].xml,Ale,Ale04M,Chi_vive,1,5,105,1785,1780s,Francesco Bianchi,Venice,Italy,Erissena,Female,Dal segno,F,b,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
1075,1075,Ale06M-Se_mai-1785-Bianchi[1.06][1075].xml,Ale,Ale06M,Se_mai,1,6,106,1785,1780s,Francesco Bianchi,Venice,Italy,Oboi i,Male,A,E,ssss,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,vaI,vaII,bs",sop
1076,1076,Ale07M-Se_mai-1785-Bianchi[1.07][1076].xml,Ale,Ale07M,Se_mai,1,7,107,1785,1780s,Francesco Bianchi,Venice,Italy,Oboi i,Female,ABA,A,sss,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,vaI,vaII,bs",sop
1078,1078,Ale06M-Ale07M-Se_mai-1785-Bianchi[1.14][1078].xml,Ale,Ale06M-Ale07M,Se_mai,1,14,114,1785,1780s,Francesco Bianchi,Venice,Italy,Oboi i,Female,ABCD,G,s,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,sop,vnI,vnII,vaI,vaII,bs",sop
1079,1079,Ale12M-Non_sarei-1785-Bianchi[2.01][1079].xml,Ale,Ale12M,Non_sarei,2,1,201,1785,1780s,Francesco Bianchi,Venice,Italy,Erissena,Female,ABA,A,sss,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
108,108,Did13M-Se_resto-1749-Jommelli[1.18][0108].xml,Did,Did13M,Se_resto,1,18,118,1749,1740s,Niccolò Jommelli,Rome,Italy,Oboi i,Male,Dal segno,D,ss,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
1081,1081,Ale16M-Digli_che-1785-Bianchi[2.08][1081].xml,Ale,Ale16M,Digli_che,2,08,208,1785,1780s,Francesco Bianchi,Venice,Italy,Oboi i,Male,ABA,Bb,bb,b,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,vaI,vaII,bs",sop
1082,1082,Ale18M-E_ver-1785-Bianchi[2.10][1082].xml,Ale,Ale18M,E_ver,2,10,210,1785,1780s,Francesco Bianchi,Venice,Italy,Timagene,Male,ABA,D,ss,s,"vn,va,bs","ten,vnI,vnII,va,bs",ten
1083,1083,Ale20M-Se_il-1785-Bianchi[3.01][1083].xml,Ale,Ale20M,Se_il,3,1,301,1785,1780s,Francesco Bianchi,Venice,Italy,Oboi i,Female,ABABA,g,bb,b,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,vaI,vaII,bs",sop
1084,1084,Ale01M-E_prezzo-1744-Graun[1.01][1084].xml,Ale,Ale01M,E_prezzo,1,1,101,1744,1740s,Carl Heinrich Graun,Berlin,Empire,Gandarte,Male,Dal segno,C,n,n,"vn,va,bs","ten,vnI,vnII,va,bs",ten
1085,1085,Ale03M-Vil_trofeo-1744-Graun[1.03][1085].xml,Ale,Ale03M,Vil_trofeo,1,3,103,1744,1740s,Carl Heinrich Graun,Berlin,Empire,Alessandro,Male,Dal segno,Bb,bb,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
1086,1086,Ale04M-Chi_vive-1744-Graun[1.04][1086].xml,Ale,Ale04M,Chi_vive,1,4,104,1744,1740s,Carl Heinrich Graun,Berlin,Empire,Erissena,Female,Dal segno,A,sss,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
1087,1087,Ale11M-Se_amore-1744-Graun[1.12][1087].xml,Ale,Ale11M,Se_amore,1,12,112,1744,1740s,Carl Heinrich Graun,Berlin,Empire,Alessandro,Male,Dal segno,E,ssss,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
1089,1089,Ale12M-Non_sarei-1744-Graun[2.03][1089].xml,Ale,Ale12M,Non_sarei,2,3,203,1744,1740s,Carl Heinrich Graun,Berlin,Empire,Erissena,Female,Dal segno,c,bbb,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
109,109,Did13M-Se_resto-1764-Galuppi[1.18][0109].xml,Did,Did13M,Se_resto,1,18,118,1764,1760s,Baldassare Galuppi,Venice,Italy,Oboi i,Male,Dal segno,F,b,b,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,vaI,vaII,bs",sop
1090,1090,Ale15M-Dun_barbaro-1744-Graun[2.08][1090].xml,Ale,Ale15M,Dun_barbaro,2,08,208,1744,1740s,Carl Heinrich Graun,Berlin,Empire,Alessandro,Male,Dal segno,d,b,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
1091,1091,Ale19M-Se_e-1744-Graun[2.13][1091].xml,Ale,Ale19M,Se_e,2,13,213,1744,1740s,Carl Heinrich Graun,Berlin,Empire,Alessandro,Male,Dal segno,F,b,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
1092,1092,Ale26M-Serbati_a-1744-Graun[3.06][1092].xml,Ale,Ale26M,Serbati_a,3,6,306,1744,1740s,Carl Heinrich Graun,Berlin,Empire,Alessandro,Male,Dal segno,A,sss,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
1093,1093,Ale28M-Dove_si-1744-Graun[3.09][1093].xml,Ale,Ale28M,Dove_si,3,9,309,1744,1740s,Carl Heinrich Graun,Berlin,Empire,Poro,Male,Da capo,f,bbbb,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
1094,1094,Ale29M-Mio_ben-1744-Graun[3.10][1094].xml,Ale,Ale29M,Mio_ben,3,10,310,1744,1740s,Carl Heinrich Graun,Berlin,Empire,Gandarte,Male,Dal segno,E,ssss,s,"vn,va,bs","ten,vnI,vnII,va,bs",ten
1095,1095,Ale30M-Son_confusa-1744-Graun[3.11][1095].xml,Ale,Ale30M,Son_confusa,3,11,311,1744,1740s,Carl Heinrich Graun,Berlin,Empire,Erissena,Female,Dal segno,F,b,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
1096,1096,Ale22M-Di_rendermi-1740-Caballone[2.16][1096].xml,Ale,Ale22M,Di_rendermi,2,16,216,1740,1740s,Michele Caballone,Naples,Italy,Oboi i,Female,Da capo,G,s,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
1097,1097,Ale25M-Come_il-1740-Caballone[3.05][1097].xml,Ale,Ale25M,Come_il,3,5,305,1740,1740s,Michele Caballone,Naples,Italy,Oboi i,Female,Da capo,F,b,b,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
1098,1098,Ale02M-Vedrai_con-1781-Cimarosa[1.02][1098].xml,Ale,Ale02M,Vedrai_con,1,2,102,1781,1780s,Domenico Cimarosa,Rome,Italy,Oboi i,Male,ABA,F,b,b,"ob,hn,tpt,vn,va,bs","obI,obII,hnI,hnII,tptI,tptII,sop,vnI,vnII,va,bs",sop
1099,1099,Ale12M-Non_sarei-1781-Cimarosa[1.03][1099].xml,Ale,Ale12M,Non_sarei,1,03,103,1781,1780s,Domenico Cimarosa,Rome,Italy,Oboi i,Female,ABA,D,ss,s,"ob,tpt,vn,va,bs","obI,obII,tptI,tptII,sop,vnI,vnII,va,bs",sop
11,11,Did18M-Ah_non_lasciarmi-1760-Bernasconi[2.07][0011].xml,Did,Did18M,Ah_non_lasciarmi,2,07,207,1760,1760s,Andrea Bernasconi,Venice,Italy,Flauti i,Female,Da capo,G,s,s,"fl,ob,hn,vn,va,bs","flI,flII,obI,obII,hnI,hnII,sop,vnI,vnII,vaI,vaII,bs",sop
110,110,Dem14M-Se_tutti-1758-Galuppi[2.06][0110].xml,Dem,Dem14M,Se_tutti,2,6,206,1758,1750s,Baldassare Galuppi,Padua,Italy,Flauti i,Female,Dal segno,C,n,n,"fl,hn,vn,va,bs","flI,flII,hnI,hnII,sop,vnI,vnII,va,bs",sop
1100,1100,Ale06M-Se_mai-1781-Cimarosa[1.06][1100].xml,Ale,Ale06M,Se_mai,1,6,106,1781,1780s,Domenico Cimarosa,Rome,Italy,Oboi i,Male,A,c,bbb,b,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,vaI,vaII,bs",sop
1101,1101,Ale07M-Se_mai-1781-Cimarosa[1.07][1101].xml,Ale,Ale07M,Se_mai,1,7,107,1781,1780s,Domenico Cimarosa,Rome,Italy,Oboi i,Female,ABA,G,s,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,vaI,vaII,bs",sop
1102,1102,Ale06M-Ale07M-Se_mai-1781-Cimarosa[1.12][1102].xml,Ale,Ale06M-Ale07M,Se_mai,1,12,112,1781,1780s,Domenico Cimarosa,Rome,Italy,Oboi i,Female,ABCD,G,s,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,sop,vnI,vnII,vaI,vaII,bs",sop
1103,1103,Ale18M-E_ver-1781-Cimarosa[2.01][1103].xml,Ale,Ale18M,E_ver,2,1,201,1781,1780s,Domenico Cimarosa,Rome,Italy,Oboi i,Male,ABA,D,ss,s,"ob,hn,tpt,vn,va,bs","obI,obII,hnI,hnII,tptI,tptII,sop,vnI,vnII,va,bs",sop
1104,1104,Dem01M-O_piu-1771-Sarti[1.01][1104].xml,Dem,Dem01M,O_piu,1,1,101,1771,1770s,Giuseppe Sarti,Copenhagen,Empire,Oboi i,Male,Dal segno,G,s,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,ten,vnI,vnII,va,bs",ten
1106,1106,Dem03M-Per_lei-1771-Sarti[1.03][1106].xml,Dem,Dem03M,Per_lei,1,3,103,1771,1770s,Giuseppe Sarti,Copenhagen,Empire,Oboi i,Male,Dal segno,Bb,bb,b,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,ten,vnI,vnII,va,bs",ten
1107,1107,Dem06M-Non_curo-1771-Sarti[1.07][1107].xml,Dem,Dem06M,Non_curo,1,7,107,1771,1770s,Giuseppe Sarti,Copenhagen,Empire,Flauti i,Female,Dal segno,C,n,n,"fl,ob,hn,vn,va,bs","flI,flII,obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
1108,1108,Ale31M-Ombra_dell-1740-Caballone[3.12][1108].xml,Ale,Ale31M,Ombra_dell,3,12,312,1740,1740s,Michele Caballone,Naples,Italy,Flauti i,Female,A,G,s,s,"fl,ob,hn,vn,va,bs","flI,flII,obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
1109,1109,Ale01M-E_prezzo-1789-Guglielmi[1.01][1109].xml,Ale,Ale01M,E_prezzo,1,1,101,1789,1780s,Pietro Alessandro Guglielmi,Naples,Italy,Oboi i,Male,ABA,C,n,n,"ob,tpt,vn,va,bs","obI,obII,tptI,tptII,alt,vnI,vnII,va,bs",alt
111,111,Dem14M-Se_tutti-1759-Ferrandini[2.06][0111].xml,Dem,Dem14M,Se_tutti,2,6,206,1759,1750s,Antonio Ferradini,Milan,Italy,Dircea,Female,Da capo,F,b,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
1110,1110,Ale02M-Vedrai_con-1789-Guglielmi[1.02][1110].xml,Ale,Ale02M,Vedrai_con,1,2,102,1789,1780s,Pietro Alessandro Guglielmi,Naples,Italy,Oboi i,Male,ABA,Bb,bb,b,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
1111,1111,Ale03M-Vil_trofeo-1789-Guglielmi[1.03][1111].xml,Ale,Ale03M,Vil_trofeo,1,3,103,1789,1780s,Pietro Alessandro Guglielmi,Naples,Italy,Oboi i,Male,ABA,F,b,b,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,ten,vnI,vnII,va,bs",ten
1112,1112,Ale04M-Chi_vive-1789-Giglielmi[1.04][1112].xml,Ale,Ale04M,Chi_vive,1,4,104,1789,1780s,Pietro Alessandro Guglielmi,Naples,Italy,Erissena,Female,Dal segno,G,s,s,"vn,va,bs","sop,vnI,vnII,va,bs",sop
1113,1113,Ale06M-Se_mai-1789-Guglielmi[1.05][1113].xml,Ale,Ale06M,Se_mai,1,5,105,1789,1780s,Pietro Alessandro Guglielmi,Naples,Italy,Clarinetti (in la) i,Male,A,G,s,s,"cl,hn,vn,va,bs","clI,clII,hnI,hnII,sop,vnI,vnII,va,bs",sop
1114,1114,Ale07M-Se_mai-1789-Guglielmi[1.06][1114].xml,Ale,Ale07M,Se_mai,1,6,106,1789,1780s,Pietro Alessandro Guglielmi,Naples,Italy,Clarinetti in do i,Female,AB,A,sss,s,"cl,hn,vn,va,bs","clI,clII,hnI,hnII,sop,vnI,vnII,va,bs",sop
1115,1115,Ale06M-Ale07M-Se_mai-1789-Guglielmi[1.11][1115].xml,Ale,Ale06M-Ale07M,Se_mai,1,11,111,1789,1780s,Pietro Alessandro Guglielmi,Naples,Italy,Oboi i&Oboi ii,Female,ABC,D,ss,s,"ob,cl,bn,hn,vn,va,bs","obI,obII,clI,clII,bnI,bnII,hnI,hnII,sop,sop,ten,vnI,vnII,va,bs","sop,ten"
1116,1116,Ale06M-Se_mai-1744-Graun[1.05][1116].xml,Ale,Ale06M,Se_mai,1,5,105,1744,1740s,Carl Heinrich Graun,Berlin,Empire,Poro,Male,A,Eb,bbb,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
1117,1117,Ale16M-Digli_che-1744-Graun[2.09][1117].xml,Ale,Ale16M,Digli_che,2,09,209,1744,1740s,Carl Heinrich Graun,Berlin,Empire,Cleofide,Female,Dal segno,Eb,bbb,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
1118,1118,Ale22M-Di_rendermi-1781-Cimarosa[2.09][1118].xml,Ale,Ale22M,Di_rendermi,2,9,209,1781,1780s,Domenico Cimarosa,Rome,Italy,Oboi i,Male,ABA,C,n,n,"ob,tpt,vn,va,bs","obI,obII,tptI,tptII,sop,vnI,vnII,vaI,vaII,bs",sop
1119,1119,Ale16M-Digli_che-1781-Cimarosa[2.07][1119].xml,Ale,Ale16M,Digli_che,2,07,207,1781,1780s,Domenico Cimarosa,Rome,Italy,Oboi i,Female,ABA,A,sss,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,vaI,vaII,bs",sop
112,112,Did13M-Se_resto-1770-Piccinni[1.19][0112].xml,Did,Did13M,Se_resto,1,19,119,1770,1770s,Niccolò Piccinni,Rome,Italy,Oboi i,Male,Dal segno,Bb,bb,b,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,vaI,vaII,bs",sop
1120,1120,Ale29M-Mio_ben-1781-Cimarosa[3.09][1120].xml,Ale,Ale29M,Mio_ben,3,9,309,1781,1780s,Domenico Cimarosa,Rome,Italy,Flauti i,Male,ABA,F,b,b,"fl,hn,vn,va,bs","flI,flII,hnI,hnII,sop,vnI,vnII,vaI,vaII,bs",sop
1121,1121,Ale12M-Non_sarei-1789-Guglielmi[2.02][1121].xml,Ale,Ale12M,Non_sarei,2,02,202,1789,1780s,Pietro Alessandro Guglielmi,Naples,Italy,Oboi i,Female,ABA,C,n,n,"ob,tpt,vn,va,bs","obI,obII,tptI,tptII,sop,vnI,vnII,va,bs",sop
1122,1122,Ale16M-Digli_che-1789-Guglielmi[2.05][1122].xml,Ale,Ale16M,Digli_che,2,05,205,1789,1780s,Pietro Alessandro Guglielmi,Naples,Italy,Oboi i,Female,AB,C,n,n,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
1123,1123,Ale23M-Risveglia_lo-1740-Caballone[3.01][1123].xml,Ale,Ale23M,Risveglia_lo,3,1,301,1740,1740s,Michele Caballone,Naples,Italy,Oboi i,Male,Dal segno,G,s,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
1124,1124,Ale24M-Se_troppo-1740-Caballone[3.04][1124].xml,Ale,Ale24M,Se_troppo,3,4,304,1740,1740s,Michele Caballone,Naples,Italy,Cleofide,Female,Da capo,C,n,n,"vn,va,bs","sop,vnI,vnII,va,bs",sop
1125,1125,Ale02M-Vedrai_con-1744-Graun[1.02][1125].xml,Ale,Ale02M,Vedrai_con,1,2,102,1744,1740s,Carl Heinrich Graun,Berlin,Empire,Flauti i,Male,Dal segno,D,ss,s,"fl,ob,hn,vn,va,bs","flI,flII,obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
1126,1126,Ale26M-Serbati_a-1740-Caballone[3.06][1126].xml,Ale,Ale26M,Serbati_a,3,6,306,1740,1740s,Michele Caballone,Naples,Italy,Oboi i,Male,Da capo,D,ss,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
1127,1127,Ale27M-Finche_rimango-1744-Graun[3.07][1127].xml,Ale,Ale27M,Finche_rimango,3,7,307,1744,1740s,Carl Heinrich Graun,Berlin,Empire,Timagene,Male,Dal segno,F,b,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
1128,1128,Ale08M-Se_possono-1789-Guglielmi[2.11][1128].xml,Ale,Ale08M,Se_possono,2,11,211,1789,1780s,Pietro Alessandro Guglielmi,Naples,Italy,Oboe,Male,ABA,C,n,n,"ob,cl,bn,hn,vn,va,bs","ob,clI,clII,bn,hnI,hnII,sop,vnI,vnII,vaI,vaII,bs",sop
1129,1129,Ale13M-Senza_procelle-1740-Caballone[2.04][1129].xml,Ale,Ale13M,Senza_procelle,2,04,204,1740,1740s,Michele Caballone,Naples,Italy,Oboi i,Male,Da capo,D,ss,s,"ob,hn,tpt,vn,va,bs","obI,obII,hnI,hnII,tptI,tptII,sop,vnI,vnII,va,bs",sop
113,113,Dem14M-Se_tutti-1748-Hasse[2.06][0113].xml,Dem,Dem14M,Se_tutti,2,6,206,1748,1740s,Johann Adolph Hasse,Dresden,Empire,Flauti i,Female,Dal segno,Eb,bbb,b,"fl,ob,vn,va,bs","flI,flII,obI,obII,sop,vnI,vnII,va,bs",sop
1130,1130,Ale02M-Vedrai_con-1768-Gatti[1.02][1130].xml,Ale,Ale02M,Vedrai_con,1,2,102,1768,1760s,Luigi Gatti,Mantua,Italy,Oboi i,Male,Dal segno,Bb,bb,b,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
1131,1131,Ale30M-Son_confusa-1740-Caballone[3.11][1131].xml,Ale,Ale30M,Son_confusa,3,11,311,1740,1740s,Michele Caballone,Naples,Italy,Erissena,Female,Dal segno,F,b,b,"vn,va,bs","sop,vnI,vnII,va,bs",sop
1132,1132,Ale03M-Vil_trofeo-1768-Gatti[1.03][1132].xml,Ale,Ale03M,Vil_trofeo,1,3,103,1768,1760s,Luigi Gatti,Mantua,Italy,Oboi i,Male,Dal segno,F,b,b,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,ten,vnI,vnII,vaI,vaII,bs",ten
1133,1133,Ale06M-Ale07M-Se_mai-1740-Caballone[1.16][1133].xml,Ale,Ale06M-Ale07M,Se_mai,1,16,116,1740,1740s,Michele Caballone,Naples,Italy,Cleofide,Female,ABA,Bb,bb,b,"vn,va,bs","sop,sop,vnI,vnII,va,bs",sop
1134,1134,Ale04M-Chi_vive-1762-Traetta[1.04][1134].xml,Ale,Ale04M,Chi_vive,1,4,104,1762,1760s,Luigi Gatti,Reggio Emilia,Italy,Erissena,Female,Dal segno,Bb,bb,b,"vn,va,bs","sop,vnI,vnII,vaI,vaII,bs",sop
1135,1135,Ale06M-Se_mai-1768-Gatti[1.06][1135].xml,Ale,Ale06M,Se_mai,1,6,106,1768,1760s,Luigi Gatti,Mantua,Italy,Oboi i,Male,A,A,sss,s,"ob,vn,va,bs","obI,obII,sop,vnI,vnII,vaI,vaII,bs",sop
1136,1136,Ale29M-Mio_ben-1740-Caballone[3.10][1136].xml,Ale,Ale29M,Mio_ben,3,10,310,1740,1740s,Michele Caballone,Naples,Italy,Flauti i,Male,Da capo,e,s,s,"fl,vn,va,bs","flI,flII,sop,vnI,vnII,va,bs",sop
1137,1137,Ale27M-Finche_rimango-1740-Caballone[3.07][1137].xml,Ale,Ale27M,Finche_rimango,3,7,307,1740,1740s,Michele Caballone,Naples,Italy,Oboi i,Male,Da capo,D,ss,s,"ob,hn,vn,va,bs","obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",sop
